Empresa;Empresa|Sku;Produto;Descrição;Status Compras;Categoria;Marca;Comprador;Pareto;Meta;Full;St.Oportunidades;Vlr. Custo ($);Vlr. Venda ($);Vlr Ticket ($);Acum Meta (Q);Acum Realizado (Q);Acum Meta ($);Acum Realizado (C$);Acum Realizado ($);CMV Total ($);Lucro Bruto ($);Impostos ($);Impostos (%);Margem  (%);Meta Atual (Q);Meta Atual (C$);Meta Atual ($);Meta - Realizado (Q);Meta %;Meta St.;Meta Ating St. ; Necess. (Q) Atual.;Necess. (C$) Atual.;Necess. ($) Atual.;Reprojeção (Q);Reprojeção (C$);Reprojeção ($);Necess. (Q) Atual Rep;Necess. (C$) Atual Rep;Necess. ($) Atual Rep;Reprojeção x Meta (Q); Desvio Abaixo ($); Desvio Acima ($);Reprojeção - Realizado (Q);Nivel Estoque Rep %;Nivel Estoque Rep % St.  ;Estoque L1 (Q);Estoque L1 (C$);Estoque L1 ($);Estoque Bling (Q);Estoque Blin Ajust. (Q);Estoque Bling (C$);Estoque Bling ($);Estoque Full (Q);Estoque Full (C$);Estoque Full ($);Estoque Total (Q);Estoque Mínimo (Q);Est. Total x Est. Mínimo (Q);Estoque Total (C$);Estoque Total ($);Estoque Meta (Q);Estoque Meta (C$);Estoque Meta ($);Nivel Estoque %;Nivel Estoque St.;Nivel Estoque St. %;Reprojeção x Estoque (Q);Reprojeção x Estoque (C$);Reprojeção x Estoque ($);Reprojeção x Estoque Nec. (Q);Reprojeção x Estoque Nec. (C$);Reprojeção x Estoque Nec. ($);Pedidos Pendentes (Q);Pedidos Pendentes (C$);Pedidos Pendentes ($);999 Estoque (Q);999 Ped. Pendente (Q);999 Estoque + Ped Pendente (Q);999 Demanda Lojas 30d (Q);999 Disponível (Q);999 Disponível (C$);999 Disponível ($);Estoque Total + Ped. Pendente (Q);Estoque Total + Ped. Pendente (C$);Estoque Total + Ped. Pendente ($);Estoque Futuro 1 (Q);Estoque Futuro 1  (C$);Estoque Futuro 1  ($);Estoque Meta Seg (Q);Estoque Meta Seg (C$);Estoque Meta Seg ($);Meta Seguinte (Q) ;Meta Seguinte (C$) ;Meta Seguinte ($) ;Meta Seg. Nec (Q);Meta Seg. Nec (C$);Meta Seg. Nec ($);Estoque Futuro 2 (Q);Estoque Futuro 2 (C$);Estoque Futuro 2 ($);Leadtime Médio (Dias);Ped. Pendente [Dig] (Q);Ped. Pendente [Dig] ($);Data Pedido [Dig];Previsão Entrega [Dig];Ped. Pendente [999] (Q);Ped. Pendente [999] (C$);Data Pedido [999];Previsão Entrega [999];Faturado XML Central (Q);Sku + Descrição;Calc. Venda diária;Calc. Dias Estoque;Calc. Estoque Atual.;Calc. St Dias Estoque;Calc. Status Meta x Status Estoque;Calc. Validar Saúde;Calc. Formatado;Calc. Estoque T.  Produto;Calc. Total meta;Calc. Valid;Calc. Validar;Prop % 1_15;Compras >15; Est1 ; Valid Nec ;Calc; Valid2 ;Fut s/full;Exportar;Peso Liq Unit;Ação Shopee
1 ;1|29118;29118;RAÇÃO ROYAL CANIN VETERINARY FELINE GASTROINTESTINAL 4KG;ATIVO;ALIMENTAÇÃO;ROYAL CANIN;Yasmin;Não;Não;Não;OK;200,97 ;354,90 ;266,18 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;4;0;0;;;0;0;;;0 ;29118 - RAÇÃO ROYAL CANIN VETERINARY FELINE GASTROINTESTINAL 4KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                               4 ;                                               -   
1 ;1|29600;29600;CAMA RETANGULAR PPET FÊMEA G;ATIVO;ACESSÓRIOS;POPULAR PET;Yasmin;Não;Não;Não;OK;83,05 ;149,99 ;112,49 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;9;0;0;;;0;0;;;0 ;29600 - CAMA RETANGULAR PPET FÊMEA G;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                              -   ;                                               -   
1 ;1|15726;15726;RAÇÃO SPECIAL DOG ULTRALIFE ADULTOS PEQUENOS FRANGO E ARROZ 15KG;ATIVO;ALIMENTAÇÃO;SPECIAL DOG;Yasmin;Não;Não;Não;OK;97,52 ;179,99 ;134,99 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;10,26%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;11;0;0;;;0;0;;;0 ;15726 - RAÇÃO SPECIAL DOG ULTRALIFE ADULTOS PEQUENOS FRANGO E ARROZ 15KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;100,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                           15 ;                                               -   
1 ;1|18144;18144;MAXICAM SOLUÇÃO ORAL 15ML;ATIVO;FARMÁCIA;OUROFINO;Gelder;Não;Não;Não;OK;38,04 ;84,99 ;63,74 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1;0;1;38;64;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;6;0;0;;;1;38;09/06/2026;15/06/2026;0 ;18144 - MAXICAM SOLUÇÃO ORAL 15ML;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                              -   ;                                               -   
1 ;1|29174;29174;MEGA MATER 60 COMPRIMIDOS;ATIVO;FARMÁCIA;AGENER UNIÃO;Gelder;Não;Não;Não;OK;56,24 ;149,90 ;112,43 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;7;0;0;;;0;0;;;0 ;29174 - MEGA MATER 60 COMPRIMIDOS;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                              -   ;                                               -   
1 ;1|18904;18904;D - RAÇÃO HILLS SCIENCE DIET CANINO ADULTOS MÍNIS E PEQUENOS 2,4KG;INATIVO;ALIMENTAÇÃO;HILLS;Gelder;Não;Não;Não;OK;95,99 ;0,00 ;0,00 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;3;0;0;;;0;0;;;0 ;18904 - D - RAÇÃO HILLS SCIENCE DIET CANINO ADULTOS MÍNIS E PEQUENOS 2,4KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                               2 ;                                               -   
1 ;1|1786;1786;RAÇÃO SPECIAL DOG ULTRALIFE ADULTOS MÉDIOS E GRANDES LIGHT/CASTRADOS 15KG;ATIVO;ALIMENTAÇÃO;SPECIAL DOG;Yasmin;Não;Não;Não;OK;105,59 ;194,99 ;146,24 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;11;0;0;;;0;0;;;0 ;1786 - RAÇÃO SPECIAL DOG ULTRALIFE ADULTOS MÉDIOS E GRANDES LIGHT/CASTRADOS 15KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                           15 ;                                               -   
1 ;1|1215;1215;D - RAÇÃO ROYAL CANIN CANINE ADULTOS MEDIUM 15KG;INATIVO;ALIMENTAÇÃO;ROYAL CANIN;Yasmin;Não;Não;Não;OK;243,78 ;0,00 ;0,00 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;4;0;0;;;0;0;;;0 ;1215 - D - RAÇÃO ROYAL CANIN CANINE ADULTOS MEDIUM 15KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                           15 ;                                               -   
1 ;1|18894;18894;D - RAÇÃO HILLS SCIENCE DIET CANINO PELE SENSÍVEL PEDAÇOS PEQUENOS 6KG;INATIVO;ALIMENTAÇÃO;HILLS;Gelder;Não;Não;Não;OK;265,69 ;0,00 ;0,00 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;3;0;0;;;0;0;;;0 ;18894 - D - RAÇÃO HILLS SCIENCE DIET CANINO PELE SENSÍVEL PEDAÇOS PEQUENOS 6KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                               6 ;                                               -   
1 ;1|14204;14204;RAÇÃO HILLS PRESCRIPTION DIET K/D FELINO CUIDADO RENAL 1,8KG;ATIVO;ALIMENTAÇÃO;HILLS;Gelder;Não;Não;Não;OK;122,63 ;199,99 ;149,99 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;3;0;0;;;0;0;;;0 ;14204 - RAÇÃO HILLS PRESCRIPTION DIET K/D FELINO CUIDADO RENAL 1,8KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                               2 ;                                               -   
1 ;1|24568;24568;S - RAÇÃO ROYAL CANIN FELINE NUTRITION KITTEN STERILISED 4KG;SUSPENSO;ALIMENTAÇÃO;ROYAL CANIN;Yasmin;Não;Não;Não;OK;182,28 ;318,90 ;239,18 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;4;0;0;;;0;0;;;0 ;24568 - S - RAÇÃO ROYAL CANIN FELINE NUTRITION KITTEN STERILISED 4KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                               4 ;                                               -   
1 ;1|18462;18462;GALLIPRANT 20MG 7 COMPRIMIDOS;ATIVO;FARMÁCIA;ELANCO;Gelder;Não;Não;Não;OK;47,85 ;93,99 ;70,49 ;0 ;1 ;0 ;48 ;70 ;48 ;10 ;13 ;18,00%;17,2%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;2 ;84 ;124 ;1 ;37 ;54 ;1 ;0 ;70 ;1 ;0%;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;0%;Estoque Zerado;0% a 10%;1 ;48 ;70 ;1 ;37 ;54 ;0 ;0 ;0 ;10 ;2 ;12;5;8;359;529;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;6;0;0;;;2;96;05/06/2026;11/06/2026;0 ;18462 - GALLIPRANT 20MG 7 COMPRIMIDOS;                                                   0,06 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;-1 ;0 ;0;2;100,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Sim ;                                              -   ;                                               -   
1 ;1|13569;13569;RAÇÃO SPECIAL CAT ADULTOS CASTRADOS 20KG;ATIVO;ALIMENTAÇÃO;SPECIAL DOG;Yasmin;Não;Não;Não;OK;174,54 ;299,99 ;224,99 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;2 ;0 ;2;29;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;11;0;0;;;0;0;;;0 ;13569 - RAÇÃO SPECIAL CAT ADULTOS CASTRADOS 20KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                           20 ;                                               -   
1 ;1|30229;30229;RAÇÃO N&D TROPICAL SELECTION CÃES FILHOTES MEDIUM E MAXI SUÍNO 12KG;ATIVO;ALIMENTAÇÃO;N&D;Yasmin;Não;Não;Não;OK;219,51 ;426,50 ;319,88 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;6;0;0;;;0;0;;;0 ;30229 - RAÇÃO N&D TROPICAL SELECTION CÃES FILHOTES MEDIUM E MAXI SUÍNO 12KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                           12 ;                                               -   
1 ;1|17915;17915;D - RAÇÃO FÓRMULA NATURAL LIFE CÃES SÊNIOR MÍNIS E PEQUENOS 7KG;INATIVO;ALIMENTAÇÃO;FÓRMULA NATURAL;Yasmin;Não;Não;Não;OK;95,18 ;0,00 ;0,00 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;10;0;0;;;0;0;;;0 ;17915 - D - RAÇÃO FÓRMULA NATURAL LIFE CÃES SÊNIOR MÍNIS E PEQUENOS 7KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                               7 ;                                               -   
1 ;1|18884;18884;D - RAÇÃO HILLS SCIENCE DIET CANINO ADULTOS PEDAÇOS PEQUENOS 6KG;INATIVO;ALIMENTAÇÃO;HILLS;Gelder;Não;Não;Não;OK;217,95 ;379,99 ;284,99 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;3;0;0;;;0;0;;;0 ;18884 - D - RAÇÃO HILLS SCIENCE DIET CANINO ADULTOS PEDAÇOS PEQUENOS 6KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                               6 ;                                               -   
1 ;1|28993;28993;D - RAÇÃO FÓRMULA NATURAL FRESH MEAT GATOS SÊNIOR 7KG;INATIVO;ALIMENTAÇÃO;FÓRMULA NATURAL;Yasmin;Não;Não;Não;OK;165,73 ;306,90 ;230,18 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;10;0;0;;;0;0;;;0 ;28993 - D - RAÇÃO FÓRMULA NATURAL FRESH MEAT GATOS SÊNIOR 7KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                               7 ;                                               -   
1 ;1|31153;31153;S - TAPETE GELADO PETFRESH GRANDE 90X45;SUSPENSO;ACESSÓRIOS;PETMAIS;Yasmin;Não;Não;Não;OK;38,49 ;69,99 ;52,49 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;143 ;0 ;143;0;143;5.503;7.506;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;24;0;0;;;0;0;;;0 ;31153 - S - TAPETE GELADO PETFRESH GRANDE 90X45;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                              -   ;                                               -   
1 ;1|32198;32198;RAÇÃO QUATREE LIFE GATOS ADULTOS 20KG;ATIVO;ALIMENTAÇÃO;QUATREE;Yasmin;Não;Não;Não;OK;182,03 ;339,97 ;254,98 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0,00%;0,0%;0 ;0 ;0 ;0 ;0%;Sem meta;0% a 10%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;99900%;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;0;0;99900%;Estoque Zerado;Acima de 100%;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;10;0;0;;;0;0;;;0 ;32198 - RAÇÃO QUATREE LIFE GATOS ADULTOS 20KG;                                                   0,01 ;                                                              -   ;                                                                  -   ;Zerado;Sem meta|Estoque Zerado;OK;Compras;0 ;0 ;0;2;50,00%;                                               -   ;                            -   ;                                         -   ;2;                                 -   ;                                    -   ; Não ;                                           20 ;                                               -   
